"year_name","NAME","STATE","FIPS","Storm.Name","Storm.Category","time","date","radius","radii_desc","landfall_date","landfall_time"
"30132","2012_SANDY","st. lucie","florida",12111,"SANDY","HURRICANE",300,20121026,563.88,"max34",20121029,2100
"30133","2012_SANDY","sarasota","florida",12115,"SANDY","HURRICANE",300,20121026,563.88,"max34",20121029,2100
"30134","2012_SANDY","seminole","florida",12117,"SANDY","HURRICANE",300,20121026,563.88,"max34",20121029,2100
"30135","2012_SANDY","sumter","florida",12119,"SANDY","HURRICANE",300,20121026,563.88,"max34",20121029,2100
"30136","2012_SANDY","suwannee","florida",12121,"SANDY","HURRICANE",300,20121026,563.88,"max34",20121029,2100
"30137","2012_SANDY","union","florida",12125,"SANDY","HURRICANE",300,20121026,563.88,"max34",20121029,2100
"30138","2012_SANDY","volusia","florida",12127,"SANDY","HURRICANE",300,20121026,563.88,"max34",20121029,2100
"30139","2012_SANDY","brantley","georgia",13025,"SANDY","HURRICANE",300,20121026,563.88,"max34",20121029,2100
"30140","2012_SANDY","camden","georgia",13039,"SANDY","HURRICANE",300,20121026,563.88,"max34",20121029,2100
"30141","2012_SANDY","charlton","georgia",13049,"SANDY","HURRICANE",300,20121026,563.88,"max34",20121029,2100
"30142","2012_SANDY","chatham","georgia",13051,"SANDY","HURRICANE",300,20121026,563.88,"max34",20121029,2100
"30143","2012_SANDY","clinch","georgia",13065,"SANDY","HURRICANE",300,20121026,563.88,"max34",20121029,2100
"30144","2012_SANDY","echols","georgia",13101,"SANDY","HURRICANE",300,20121026,563.88,"max34",20121029,2100
"30145","2012_SANDY","glynn","georgia",13127,"SANDY","HURRICANE",300,20121026,563.88,"max34",20121029,2100
"30146","2012_SANDY","liberty","georgia",13179,"SANDY","HURRICANE",300,20121026,563.88,"max34",20121029,2100
"30147","2012_SANDY","long","georgia",13183,"SANDY","HURRICANE",300,20121026,563.88,"max34",20121029,2100
"30148","2012_SANDY","mcintosh","georgia",13191,"SANDY","HURRICANE",300,20121026,563.88,"max34",20121029,2100
"30149","2012_SANDY","pierce","georgia",13229,"SANDY","HURRICANE",300,20121026,563.88,"max34",20121029,2100
"30150","2012_SANDY","ware","georgia",13299,"SANDY","HURRICANE",300,20121026,563.88,"max34",20121029,2100
"30151","2012_SANDY","wayne","georgia",13305,"SANDY","HURRICANE",300,20121026,563.88,"max34",20121029,2100
"30152","2012_SANDY","beaufort","south carolina",45013,"SANDY","HURRICANE",300,20121026,563.88,"max34",20121029,2100
"30153","2012_SANDY","alachua","florida",12001,"SANDY","HURRICANE",900,20121026,563.88,"max34",20121029,2100
"30154","2012_SANDY","baker","florida",12003,"SANDY","HURRICANE",900,20121026,563.88,"max34",20121029,2100
"30155","2012_SANDY","bradford","florida",12007,"SANDY","HURRICANE",900,20121026,563.88,"max34",20121029,2100
"30156","2012_SANDY","brevard","florida",12009,"SANDY","HURRICANE",900,20121026,563.88,"max34",20121029,2100
"30157","2012_SANDY","broward","florida",12011,"SANDY","HURRICANE",900,20121026,563.88,"max34",20121029,2100
"30158","2012_SANDY","charlotte","florida",12015,"SANDY","HURRICANE",900,20121026,563.88,"max34",20121029,2100
"30159","2012_SANDY","citrus","florida",12017,"SANDY","HURRICANE",900,20121026,563.88,"max34",20121029,2100
"30160","2012_SANDY","clay","florida",12019,"SANDY","HURRICANE",900,20121026,563.88,"max34",20121029,2100
"30161","2012_SANDY","collier","florida",12021,"SANDY","HURRICANE",900,20121026,563.88,"max34",20121029,2100
"30162","2012_SANDY","columbia","florida",12023,"SANDY","HURRICANE",900,20121026,563.88,"max34",20121029,2100
"30163","2012_SANDY","desoto","florida",12027,"SANDY","HURRICANE",900,20121026,563.88,"max34",20121029,2100
"30164","2012_SANDY","dixie","florida",12029,"SANDY","HURRICANE",900,20121026,563.88,"max34",20121029,2100
"30165","2012_SANDY","duval","florida",12031,"SANDY","HURRICANE",900,20121026,563.88,"max34",20121029,2100
"30166","2012_SANDY","flagler","florida",12035,"SANDY","HURRICANE",900,20121026,563.88,"max34",20121029,2100
"30167","2012_SANDY","franklin","florida",12037,"SANDY","HURRICANE",900,20121026,563.88,"max34",20121029,2100
"30168","2012_SANDY","gadsden","florida",12039,"SANDY","HURRICANE",900,20121026,563.88,"max34",20121029,2100
"30169","2012_SANDY","gilchrist","florida",12041,"SANDY","HURRICANE",900,20121026,563.88,"max34",20121029,2100
"30170","2012_SANDY","glades","florida",12043,"SANDY","HURRICANE",900,20121026,563.88,"max34",20121029,2100
"30171","2012_SANDY","hamilton","florida",12047,"SANDY","HURRICANE",900,20121026,563.88,"max34",20121029,2100
"30172","2012_SANDY","hardee","florida",12049,"SANDY","HURRICANE",900,20121026,563.88,"max34",20121029,2100
"30173","2012_SANDY","hendry","florida",12051,"SANDY","HURRICANE",900,20121026,563.88,"max34",20121029,2100
