"year_name","NAME","STATE","FIPS","Storm.Name","Storm.Category","time","date","radius","radii_desc","landfall_date","landfall_time"
"35696","2012_SANDY","queen anne's","maryland",24035,"SANDY","POST-TROPICAL CYCLONE",300,20121030,117.95,"avg64",20121029,2100
"35697","2012_SANDY","talbot","maryland",24041,"SANDY","POST-TROPICAL CYCLONE",300,20121030,117.95,"avg64",20121029,2100
"35698","2012_SANDY","wicomico","maryland",24045,"SANDY","POST-TROPICAL CYCLONE",300,20121030,117.95,"avg64",20121029,2100
"35699","2012_SANDY","worcester","maryland",24047,"SANDY","POST-TROPICAL CYCLONE",300,20121030,117.95,"avg64",20121029,2100
"35700","2012_SANDY","baltimore","maryland",24510,"SANDY","POST-TROPICAL CYCLONE",300,20121030,117.95,"avg64",20121029,2100
"35701","2012_SANDY","atlantic","new jersey",34001,"SANDY","POST-TROPICAL CYCLONE",300,20121030,117.95,"avg64",20121029,2100
"35702","2012_SANDY","bergen","new jersey",34003,"SANDY","POST-TROPICAL CYCLONE",300,20121030,117.95,"avg64",20121029,2100
"35703","2012_SANDY","burlington","new jersey",34005,"SANDY","POST-TROPICAL CYCLONE",300,20121030,117.95,"avg64",20121029,2100
"35704","2012_SANDY","camden","new jersey",34007,"SANDY","POST-TROPICAL CYCLONE",300,20121030,117.95,"avg64",20121029,2100
"35705","2012_SANDY","cape may","new jersey",34009,"SANDY","POST-TROPICAL CYCLONE",300,20121030,117.95,"avg64",20121029,2100
"35706","2012_SANDY","cumberland","new jersey",34011,"SANDY","POST-TROPICAL CYCLONE",300,20121030,117.95,"avg64",20121029,2100
"35707","2012_SANDY","essex","new jersey",34013,"SANDY","POST-TROPICAL CYCLONE",300,20121030,117.95,"avg64",20121029,2100
"35708","2012_SANDY","gloucester","new jersey",34015,"SANDY","POST-TROPICAL CYCLONE",300,20121030,117.95,"avg64",20121029,2100
"35709","2012_SANDY","hudson","new jersey",34017,"SANDY","POST-TROPICAL CYCLONE",300,20121030,117.95,"avg64",20121029,2100
"35710","2012_SANDY","hunterdon","new jersey",34019,"SANDY","POST-TROPICAL CYCLONE",300,20121030,117.95,"avg64",20121029,2100
"35711","2012_SANDY","mercer","new jersey",34021,"SANDY","POST-TROPICAL CYCLONE",300,20121030,117.95,"avg64",20121029,2100
"35712","2012_SANDY","middlesex","new jersey",34023,"SANDY","POST-TROPICAL CYCLONE",300,20121030,117.95,"avg64",20121029,2100
"35713","2012_SANDY","monmouth","new jersey",34025,"SANDY","POST-TROPICAL CYCLONE",300,20121030,117.95,"avg64",20121029,2100
"35714","2012_SANDY","morris","new jersey",34027,"SANDY","POST-TROPICAL CYCLONE",300,20121030,117.95,"avg64",20121029,2100
"35715","2012_SANDY","ocean","new jersey",34029,"SANDY","POST-TROPICAL CYCLONE",300,20121030,117.95,"avg64",20121029,2100
"35716","2012_SANDY","passaic","new jersey",34031,"SANDY","POST-TROPICAL CYCLONE",300,20121030,117.95,"avg64",20121029,2100
"35717","2012_SANDY","salem","new jersey",34033,"SANDY","POST-TROPICAL CYCLONE",300,20121030,117.95,"avg64",20121029,2100
"35718","2012_SANDY","somerset","new jersey",34035,"SANDY","POST-TROPICAL CYCLONE",300,20121030,117.95,"avg64",20121029,2100
"35719","2012_SANDY","sussex","new jersey",34037,"SANDY","POST-TROPICAL CYCLONE",300,20121030,117.95,"avg64",20121029,2100
"35720","2012_SANDY","union","new jersey",34039,"SANDY","POST-TROPICAL CYCLONE",300,20121030,117.95,"avg64",20121029,2100
"35721","2012_SANDY","warren","new jersey",34041,"SANDY","POST-TROPICAL CYCLONE",300,20121030,117.95,"avg64",20121029,2100
"35722","2012_SANDY","bronx","new york",36005,"SANDY","POST-TROPICAL CYCLONE",300,20121030,117.95,"avg64",20121029,2100
"35723","2012_SANDY","kings","new york",36047,"SANDY","POST-TROPICAL CYCLONE",300,20121030,117.95,"avg64",20121029,2100
"35724","2012_SANDY","nassau","new york",36059,"SANDY","POST-TROPICAL CYCLONE",300,20121030,117.95,"avg64",20121029,2100
"35725","2012_SANDY","new york","new york",36061,"SANDY","POST-TROPICAL CYCLONE",300,20121030,117.95,"avg64",20121029,2100
